study	health status	component_1	component_2	component_3
Horstmann	healthy	-2.3224760460885463	0.39032754297424194	0.30267544034219945
Horstmann	healthy	1.0603225218073524	-0.3575628934141764	1.5944962468023438
Horstmann	healthy	3.950932880227616	-0.26839620015195914	3.061174073352995
Horstmann	healthy	0.27438736235061534	-1.05541537895073	-0.4056921604029867
Horstmann	healthy	1.9253999780310094	0.2665929858588297	2.1189902010818895
Horstmann	healthy	-1.7338221114843624	0.7240256238831722	0.7846687820656445
Horstmann	healthy	-0.042202423040920437	-0.17862826857297548	0.3570235666543911
Horstmann	healthy	-0.2961223300867936	0.545127469597256	0.353362357919187
Horstmann	healthy	-0.39693374793913977	1.883181111407659	-0.35154251705797734
Horstmann	healthy	2.971824064750696	-1.0248065274272178	3.336213951356002
Horstmann	healthy	-0.41593490641545056	1.5338501905830453	0.5286692318464846
Horstmann	healthy	-1.1913643736248787	0.03075712180093089	0.08395761858225488
Horstmann	healthy	3.940117824808555	1.1274621603552746	0.8108941871523425
Horstmann	healthy	0.18290562013773817	0.4598716187887324	0.3127081619976384
Horstmann	healthy	2.385870021475985	2.6498122806505333	-2.0978539456425493
Horstmann	healthy	-0.0398431911704168	2.1502806114668873	-0.7261818246104219
Horstmann	healthy	-0.3448446356356423	1.2573799369470828	-0.4744297092716515
Horstmann	healthy	-0.741946936774828	1.8497212225152462	-0.8618506600119842
Horstmann	healthy	2.828450213531045	2.674742716004401	-2.375288579148033
Horstmann	healthy	-0.020205172487504412	0.27794864382593076	-0.025845099708984083
Horstmann	healthy	0.7729218104330511	1.078828769321906	0.5380372374166972
Horstmann	healthy	-0.4413984861123635	1.3710931670087085	0.5261832448187824
Horstmann	healthy	-0.8885752741831182	0.43174412396124856	-0.3775721555743969
Horstmann	healthy	0.8903413342393407	0.9383062615414965	0.788110804819547
Horstmann	healthy	1.0924349415733055	3.267961311245379	-0.6081279951914087
Horstmann	healthy	-1.8587881423250359	3.533708841241737	0.31338090551914016
Horstmann	healthy	-0.22274156638583814	0.6149406384675457	-0.3571301692860448
Horstmann	healthy	3.4490205630351287	2.277743016983432	-3.407503853372266
Horstmann	healthy	-4.109640596253384	1.2539054159662777	0.38755764004224896
Horstmann	healthy	0.6777258203651118	0.38484867211878837	1.095170239910396
Horstmann	healthy	-2.5828170244957116	1.0126833172428873	0.050331716601277984
Horstmann	healthy	3.2844407509179874	-0.5132301306406426	4.34529297573935
Horstmann	healthy	-0.8068687631601276	1.2755767998494678	0.9792470792362845
Horstmann	healthy	0.8173696670303183	0.483539237869961	-0.41869850898935734
Horstmann	healthy	1.9855511997023367	0.29051526781086895	0.8267066411503047
Horstmann	healthy	-1.005061946264835	1.149887957668302	-0.18470449447421985
Horstmann	healthy	0.42651411442372617	1.0312027130047394	0.869751801442826
Horstmann	healthy	0.7445337101519001	1.4636607874174223	-0.6401882775143883
Horstmann	healthy	-0.3893856379070801	1.2826964622689374	-0.5092034978390257
Horstmann	healthy	0.17547363871640875	0.48104336748794735	0.046687282054613505
Horstmann	healthy	-0.4479709523343606	0.8351585729880553	-0.17907068573436205
Horstmann	healthy	1.5920117895924213	1.8931780766293445	-0.9475389593302803
Horstmann	healthy	1.966714923142123	-0.17422407979734572	2.999762506380833
Horstmann	healthy	-2.0816283579187114	3.043488021033285	0.5150756023809534
Horstmann	healthy	1.308073156361428	1.1891644791490859	-0.22100250410482636
Horstmann	healthy	-0.05115382535523193	0.8156307272695998	0.4444458394842763
Horstmann	healthy	0.04081411812473174	2.0362173090815734	0.022470214287412537
Horstmann	healthy	1.449095466450813	2.372976867120537	-1.1365816291049202
Horstmann	healthy	-0.7165835357693887	0.8454423092756153	0.5575780858303286
Horstmann	healthy	1.9628678861814939	0.455117116682923	0.23157511218941243
Horstmann	healthy	2.05623031626395	0.3778714603997521	-0.9570065842521768
Horstmann	healthy	0.004182933628231175	2.219368730908214	0.2923460294137161
Horstmann	healthy	-3.616726435423693	0.9243998265494937	0.7229809951323357
Horstmann	healthy	-0.09011954589734139	0.9984746084545701	-0.6572070337488327
Horstmann	healthy	0.31109372654386536	0.9871631959604934	-0.9252472729860315
Horstmann	healthy	-0.03550111934730146	0.3025520920823153	-0.28050441342682825
Horstmann	healthy	0.6779601951323333	0.2285343579351812	0.27827299764682195
Horstmann	healthy	-0.9661506711179526	1.2556513108782117	-0.9953790975423132
Horstmann	healthy	-4.029892084882294	1.3758851730101618	1.1919473014050024
Horstmann	healthy	-1.28853079728386	2.9854472210362326	0.025545038702710084
Horstmann	healthy	0.8337950650013453	1.222778620791497	0.6345107622673861
Horstmann	healthy	1.4514161712972007	1.5339835599448803	-1.144806559951616
Horstmann	healthy	2.0231463046788476	-0.1000629712181541	-1.306706965008579
Horstmann	healthy	1.5596092257451757	-0.7516898863291381	-0.7868760062666994
Horstmann	healthy	-1.19403240240996	1.3451448799265777	0.41707681725100426
Horstmann	healthy	1.047122405295764	0.7277278221526328	-0.5399979148144098
Horstmann	healthy	0.6861881215528951	2.425481053640225	1.1949328650373157
Horstmann	healthy	0.05221735633418883	0.24900741137824725	0.4064616798421401
Horstmann	healthy	2.898366700628248	-0.5589578507516914	3.047268580475955
Horstmann	healthy	1.31919778362379	0.27662236391643674	0.5135310982808252
Horstmann	healthy	1.0164186102617296	1.1414652423960077	-0.6582667997919267
Horstmann	healthy	0.12479883442966791	1.7406579787331615	0.21562590499903517
Horstmann	healthy	2.2129429934240172	0.29929791431627706	0.23688258448638286
Horstmann	healthy	-0.03657805233787719	1.596049302597375	-0.3660785026265135
Horstmann	healthy	-0.5670585561649394	-0.31143498270083386	0.284132894648826
Horstmann	healthy	2.6686775478492595	-0.25260203474876475	3.194022801153543
Horstmann	healthy	0.9668027498165783	-0.19657769431163288	0.14290276560641757
Horstmann	healthy	0.7338314261848554	0.37428370902540714	2.5198000449876603
Horstmann	healthy	0.750967149135024	0.3012351808517338	-0.5352017655979587
Horstmann	healthy	-0.8422680245907491	1.747436559690569	1.2254767385930192
Horstmann	healthy	-1.775192064936707	1.6435472834003921	1.3870429724907016
Horstmann	healthy	0.4660823927518535	0.900218755676691	-1.5080063980473988
Horstmann	healthy	2.984773838111317	1.2416562619300642	-1.1868683226146506
Horstmann	healthy	1.9276186907651085	0.02599989388363577	-0.35274012894805123
Horstmann	healthy	-0.1896031143949186	2.0864506455188963	-0.6733590816058151
Horstmann	healthy	-1.6494239490908	2.282040130071743	-0.40017166523575903
Horstmann	healthy	-1.034243441223784	0.46693344488375016	-0.13428335935663965
Horstmann	healthy	3.0004755355660655	-0.006284371610672833	1.7802713804505856
Horstmann	healthy	0.7383772069589204	-0.428869581385126	0.20208530902219127
Horstmann	healthy	3.2038198584225133	0.999550791089614	-0.8097608940171773
Horstmann	healthy	-0.3539948856515668	0.2375195911198222	0.5554261978131455
Horstmann	healthy	1.0286845618942106	1.0289159041367304	0.8717712746889561
Horstmann	healthy	0.2219286437469978	1.3671532024845332	-0.4157354560510477
Horstmann	healthy	-1.1049437069693826	1.0314820555674746	0.35471923899894897
Horstmann	healthy	-1.0738832783345462	1.582547869937275	-0.4180043421788501
Horstmann	healthy	1.8090683736227846	1.6699826162314417	-2.3410408474829647
Horstmann	healthy	0.1376993829089367	-0.8006624422397753	0.03759327210213919
Horstmann	healthy	0.42438418857077703	0.4520171586874232	0.8543830096924682
Horstmann	healthy	-2.961676076480388	1.7099074214017127	0.41496653425743046
Horstmann	healthy	0.17869859285119621	0.3420630770752044	-0.3092272903421886
Horstmann	healthy	-2.3494976057303565	1.4084512688319022	-0.4339261089108649
Horstmann	healthy	0.8467163925876183	1.851683054170849	-0.9100671240941212
Horstmann	healthy	1.6040462410686356	1.9306078477152513	-2.0301608049414206
Kjome	healthy	-1.545888888582085	-0.8820890131572874	0.11463765922278422
Kjome	healthy	-1.0407592827335328	0.11050343240094228	-0.12280591008629738
Kjome	healthy	-0.6754501971106202	0.5901960528145823	-0.28337631525993096
Kjome	healthy	0.4289592125132888	0.47695299024818727	-0.6628463895863236
Kjome	healthy	2.587851480437667	0.6823848261578783	-2.5494643204054768
Kjome	healthy	3.0659316969432657	-0.05080370135950773	-1.562780259699163
Kjome	healthy	2.1403251585783885	0.5975977075612915	-2.601010067879577
Kjome	healthy	0.045319942144691275	0.4726844750829703	-0.5764216164960612
Kjome	healthy	-1.016775295232915	-0.11787731068971109	-0.014163630223522678
Kjome	healthy	-0.50499841107883	0.13178706715859126	-0.8473969288256331
Kjome	healthy	0.8986512843696666	-0.2270309557361879	0.16262504308715395
Kjome	healthy	-0.37923250539285647	0.36419930021230523	-0.13122043975601672
Kjome	healthy	-4.834331839994647	-0.4318388346026727	1.788645125895796
Kjome	healthy	1.0764791010374481	-0.7619212926590094	0.3767236952769061
Kjome	healthy	3.1975922413535147	-0.011603320453443006	-2.222875453534488
Kjome	healthy	0.8937781833792282	0.23481805172381628	0.5415969482946423
Kjome	healthy	-1.0407592827335328	0.11050343240094228	-0.12280591008629738
Kjome	healthy	1.3224706641427786	-1.4896182265032774	0.7986039180612128
Kjome	healthy	-1.3943851256463768	-1.3171896484161973	0.1479610439133686
Maia	healthy	1.789415653470747	-1.7418691141229345	1.949195585207335
Maia	healthy	1.1652244763110804	-0.8605191620565644	0.6732485908417878
Maia	healthy	1.4056606887575653	-0.7060223203218305	0.9587046845166379
Maia	healthy	0.9401300155285947	0.7671978899825311	0.40871947363259914
Maia	healthy	0.615141970003402	0.5240216622963392	0.7727137400786525
Maia	healthy	0.16443450355260453	-1.1308412253482099	2.094641310172392
Maia	healthy	1.6512209783915226	0.007323208232927459	0.6551645258102825
Maia	healthy	2.649168926420578	-0.035617166937470475	-1.5404473337415705
Maia	healthy	-2.2075411664386277	1.5044888708490918	1.1927891489050777
Maia	healthy	-0.8079879425310992	-0.47667314749345485	-0.15949404755417151
Maia	healthy	-0.22104855276764185	-0.1382529742542993	-1.4411487797176419
Maia	healthy	1.5479505425903388	-0.9303374196478785	3.1069581291877912
Maia	healthy	3.907215860481029	1.624687617118009	-3.1020844053362575
Maia	healthy	1.2419853095184472	-1.6917545565063643	1.487281373253741
Maia	healthy	2.121916110839875	-0.9989943267546556	2.467112286486971
Maia	healthy	-0.7387986154239425	0.6179849612584317	-0.6331696990536448
Maia	healthy	-1.5039188303839721	1.8502261367059392	-0.4488564450914254
Maia	healthy	-1.523230543324147	-0.25403728118052704	1.2864639287309092
Maia	healthy	2.7479782674092283	0.6356781484773097	-1.3833739594242964
Maia	healthy	0.34956871880538987	0.07020473194002728	-0.19877998992034157
Maia	healthy	2.672046110551768	-0.7560699650634632	0.5822195476398077
Maia	healthy	0.18093024899352855	-0.5958925702019103	-0.5771626350126949
Maia	healthy	1.8366675298103508	-0.5819431838276246	2.3676739595008884
Maia	healthy	-1.009378773017915	-0.4769695933385823	0.19041330618217217
Maia	healthy	3.1249311129143096	-0.4528719786838025	1.3083557455737416
Maia	healthy	2.356760904519586	-0.5005954909759502	1.9362642753454609
Maia	healthy	2.1713596437614364	-0.07061689764562148	0.8042237812677178
Maia	healthy	-1.1552817222812608	-0.3680532902457993	-0.2843372667945806
Maia	healthy	3.967617213413441	1.2761951015158874	-2.8553076261440893
Maia	healthy	-0.43564685642268175	0.8362779015442097	0.2985904081965121
Maia	healthy	-0.11267046329059192	0.14291963976302893	2.1894601459507608
Maia	healthy	-1.5036896483677225	0.2991045629856772	-0.007173267455825936
Maia	healthy	3.792389611330064	-1.060521181681732	3.2189027039207194
Maia	healthy	2.6491571870759816	1.4598103501506006	-1.9367989603900426
Maia	healthy	-0.4894954099940741	-0.7247267739358839	-0.40015658133860615
Maia	healthy	1.0593960342947062	-1.032951760267534	-0.06403212070911
Maia	healthy	-0.1765779825345646	0.38041379635813455	0.3053673815579663
Maia	healthy	1.126435950059684	-0.5007644088013317	1.4633635262244713
Maia	healthy	2.185295864023179	1.1486805875052692	0.30405170982372876
Maia	healthy	1.3989347536195202	1.519165450962287	-0.5046763639767747
SteingroverInPrep	healthy	-0.2817105355649486	-0.9581915137807449	0.6280195763626437
SteingroverInPrep	healthy	-0.22884391455342218	1.259947049099816	0.5841025986516039
SteingroverInPrep	healthy	0.37590727761573134	0.7111123718981396	2.3564256785741113
SteingroverInPrep	healthy	4.171783836751018	-0.8552686956384313	3.987246217879754
SteingroverInPrep	healthy	-2.1166789979128695	0.8977429158971885	1.1930639832650707
SteingroverInPrep	healthy	-1.292921023317795	1.0615063705289327	0.22375644831428665
SteingroverInPrep	healthy	0.10369955168049845	1.330487938981665	1.4331751016384158
SteingroverInPrep	healthy	0.30535325460796947	2.569229154049503	-1.2655538641952304
SteingroverInPrep	healthy	3.6438869499516473	-0.23020143757934908	3.2291696257526
SteingroverInPrep	healthy	2.189956858669572	2.225113202456337	-2.2840166603345677
SteingroverInPrep	healthy	-1.961128384481306	2.3696828744130047	0.32377412070786804
SteingroverInPrep	healthy	0.7956595875903372	0.0018797825922161734	0.7191063495830506
SteingroverInPrep	healthy	1.3191818804863902	2.1674028838745576	-0.5562974776336522
SteingroverInPrep	healthy	-1.1604421109981984	1.0771723628875256	1.1711902613928564
SteingroverInPrep	healthy	-0.3673429429782191	1.0317889278244081	-0.2952965946765288
SteingroverInPrep	healthy	1.5343308942347027	0.27886904556070924	2.258593211723235
SteingroverInPrep	healthy	0.23834023208073737	1.835747885359829	0.18732652817131693
SteingroverInPrep	healthy	-1.170185858408183	-0.012565956765527386	-0.5914438573645576
SteingroverInPrep	healthy	2.02963698310342	2.293564343390881	-1.7242681432627274
SteingroverInPrep	healthy	0.22816342236439172	2.125328862574898	1.208164532591643
SteingroverInPrep	healthy	0.25604606053375617	-1.1557307478420353	-0.20989875266917793
SteingroverInPrep	healthy	-0.7158303715867103	1.7665193252066722	1.2116972286302958
SteingroverInPrep	healthy	-3.0246702935161025	2.525022054013956	1.1971125246990832
SteingroverInPrep	healthy	1.3976820539035275	2.460584031732321	-0.8148802771944902
SteingroverInPrep	healthy	1.7031982047352532	-0.39862278743679985	2.3024842749883065
SteingroverInPrep	healthy	-1.9121609839643432	1.542379964429218	3.3198195065524683
SteingroverInPrep	healthy	2.853521831197998	-0.6576472106077271	3.818589119288349
SteingroverInPrep	healthy	-1.9681593648757405	1.2724376306703544	0.9672179946783442
SteingroverInPrep	healthy	0.9542426322757572	1.1993641125543932	1.3411281556683998
SteingroverInPrep	healthy	-1.2132598142706272	1.4836409666173906	0.7577900881445456
SteingroverInPrep	healthy	-1.114953040586002	-0.4403814106898549	0.4306813930886177
SteingroverInPrep	healthy	-2.4777664753111486	2.0149781990234423	0.3844116382305099
SteingroverInPrep	healthy	4.416312538983015	-1.702201245240346	3.0798588924415067
SteingroverInPrep	healthy	0.9365433691325065	0.25969050702552215	1.2368958113318207
SteingroverInPrep	healthy	0.6037080363127886	-0.44892787815802887	3.3233368490343262
SteingroverInPrep	healthy	-2.497854855011302	2.9997933332472626	1.0700379671269917
SteingroverInPrep	healthy	3.0600835171015786	-0.9925438156265539	4.380373601194798
SteingroverInPrep	healthy	1.4624429448865477	1.6349356928106282	-1.0823428691476598
SteingroverInPrep	healthy	0.36382362440802174	0.9305456476806382	0.07299838758571607
SteingroverInPrep	healthy	-2.6460430810233992	2.42743603261701	0.8458299302145071
SteingroverInPrep	healthy	2.9974219058877356	0.014797962240756647	1.6058693215666626
SteingroverInPrep	healthy	-0.23474647708486474	1.43611302027111	0.7929601077043555
SteingroverInPrep	healthy	0.05899870438661422	0.08154381647452799	-0.07160176325457727
SteingroverInPrep	healthy	-1.5878499029616515	1.03265916864822	0.6096905638794142
SteingroverInPrep	healthy	-0.07997668783699872	3.3760097895750927	-0.4104658227608034
SteingroverInPrep	healthy	-1.5806920187925024	-0.9406986353245931	0.7979304574524297
SteingroverInPrep	healthy	-1.026568233889395	0.26865819196870006	1.020586942471293
SteingroverInPrep	healthy	3.6944307608512568	-0.6988021908959617	4.352721993049712
SteingroverInPrep	healthy	-4.190369643680695	2.4045860781800674	1.4066343266089656
SteingroverInPrep	healthy	-1.1838403407914733	0.8888500288281659	0.745361178188741
SteingroverInPrep	healthy	1.8280738347084355	0.12285316442946126	3.355085075336708
SteingroverInPrep	healthy	1.87645640217761	0.7129185104606389	1.3853645043208096
SteingroverInPrep	healthy	-1.6887262723040497	0.4660334484949373	0.7874019012591064
SteingroverInPrep	healthy	0.05097118594366906	0.6395517325462857	0.7485355596318048
SteingroverInPrep	healthy	1.1236051475244093	1.0147515845521735	3.644896442979343
SteingroverInPrep	healthy	1.520443018057038	0.6041782127050046	-0.47106558487929456
SteingroverInPrep	healthy	0.3787855438542789	0.4528869106456669	2.4826326710307463
SteingroverInPrep	healthy	0.99155763704627	0.3104317340055258	0.8796595323313677
SteingroverInPrep	healthy	1.784318593941619	0.4389593602948014	1.9362055144229429
SteingroverInPrep	healthy	-1.54628076040952	0.5842647415223042	1.3920101467181787
SteingroverInPrep	healthy	-1.5958661251214656	0.9730129602651891	0.2228879048888347
SteingroverInPrep	healthy	-0.8929685815554581	0.8550133572482299	0.1868395990633008
SteingroverInPrep	healthy	-0.402077711773739	1.2889166674600374	0.6076217055269353
SteingroverInPrep	healthy	2.3512083278320848	2.0993001709171337	0.031990099218474864
SteingroverInPrep	healthy	-0.7544215355572959	1.784041718545024	0.7792030094313421
SteingroverInPrep	healthy	4.53977426961603	1.2904037644578277	-3.717466830240442
SteingroverInPrep	healthy	-2.9091386549260916	1.5911893301086009	0.5905912779264443
SteingroverInPrep	healthy	4.4408863352245875	-0.5792471948846405	0.8987968469250109
SteingroverInPrep	healthy	-0.49975262500982354	0.38477827177707685	0.5686359132562074
SteingroverInPrep	healthy	1.9475862242838864	2.199487240964927	-1.864883275541546
Premkumar	healthy	-3.5001717416488938	-0.25749451771116266	-0.3644645949580493
Premkumar	healthy	-0.6053177783081773	-1.4839751571786257	-1.566800302289618
Premkumar	healthy	0.3671062776565779	-0.42504006700845937	-1.2894410976455342
Premkumar	healthy	2.777656018746271	0.1436998411790252	-0.5799250895640323
Premkumar	healthy	-1.4413705856742627	0.412179730427746	-0.42335115612364005
Premkumar	healthy	3.4451892840613603	0.13696725355627923	0.6238363847477707
Premkumar	healthy	-1.835594664670905	0.6308118131328418	-0.36217724731106027
Premkumar	healthy	4.261764595520389	0.763987089339755	-1.467629656557599
Premkumar	healthy	1.963415038660609	0.2936569290856895	-1.554240222156573
Premkumar	healthy	1.7484957790248448	-1.955905337852648	-0.8978933380698905
Premkumar	healthy	4.874246176629956	-0.2686791684353106	1.983831594860406
Premkumar	healthy	1.355060424566511	-1.5033042789841222	-0.8074216549844381
Premkumar	healthy	0.7982300984358003	-0.34941481920510065	-0.06362822870627155
Premkumar	healthy	3.5664793684985985	-0.9717959689488985	2.1493397788666884
Premkumar	healthy	1.1521390243532517	1.0217633566228022	-2.204020068295663
Premkumar	healthy	1.7521060120418634	-0.8265615249269195	2.2732819697651805
Premkumar	healthy	0.3324656460107524	-0.9562287343169754	0.013572173268280844
Premkumar	healthy	6.253842582361165	-0.0286183541068384	-1.628667125592929
Premkumar	healthy	-1.2697101487089575	1.5660597943461005	0.5529091563850637
Premkumar	healthy	3.7867594900767756	-1.062476157464026	-1.6074831730241101
Premkumar	healthy	0.8710867127717442	-1.1718161218891416	0.819395653390122
Premkumar	healthy	0.10458257078943822	-0.19484412698514003	-0.550644208989208
Premkumar	healthy	3.5220948693501133	0.6833376341889491	-1.7797643854477567
Premkumar	healthy	-2.1729404506401107	-1.0538561318056403	0.2748181080169843
Premkumar	healthy	4.142662110598466	-1.219403349430114	1.9596868299682138
Wood	healthy	-0.6982935783168998	-0.06654647243353329	0.3872175129726809
Wood	healthy	-0.8985725932000544	-0.6232463604111917	-0.17740558481270172
Wood	healthy	-1.9265320670121935	-0.7541629120181219	-0.10701427185645389
Wood	healthy	-1.1706484228139908	-1.0124652471192985	-0.03761262242239553
Wood	healthy	-1.1854134354081258	0.2738109002250379	-0.21321439854914764
Wood	healthy	-0.7788615042839181	-0.45092982330773973	0.5027903021454718
Wood	healthy	-1.5704583479975665	-1.0214870961225424	-0.937358993461089
Wood	healthy	0.06134855483773131	-0.9763189906942702	0.22059610631224377
Wood	healthy	2.916224740470479	-0.47292379858446276	-0.8440179852998965
Wood	healthy	0.9076804863574284	0.3213402312317578	-0.6341209740366388
Wood	healthy	-0.9883350556608219	-0.548959015519648	-0.24198359486776388
Wood	healthy	-1.2920049635922417	-2.4655543387166783	-0.24453401810034195
Wood	healthy	-0.6696078945884495	-0.46118903661064603	-0.7679622561569901
Wood	healthy	0.5975797234073578	-1.409126968301004	-0.30963095315700523
Wood	healthy	-0.8750841236159318	-0.9947496695265557	-0.36553991385976525
Wood	healthy	2.846199321825685	-1.486668910720207	1.6522287744189568
Wood	healthy	2.557792174033885	-0.7651398184717485	-1.2114749011419488
Wood	healthy	-1.6852666081009486	-1.2848501729233792	-0.25211863066382184
Wood	healthy	-1.1763153389998509	-0.3206193008539736	0.17296353747480606
Wood	healthy	-0.7857271276658414	-0.6073830684047987	0.7353667089604073
Wood	healthy	-0.18960063697218224	0.19872686247990007	-0.054360917712236216
Wood	healthy	-4.948026027333565	-0.49639809025534026	-0.1711519283387457
Wood	healthy	1.3171019258087489	0.6127224772142822	-0.3635478917275697
Wood	healthy	-0.5168691278526129	-1.4532629773844796	-0.012556091863222261
Wood	healthy	-0.8917946786399419	-1.241420186694177	-0.12719221737023734
Wood	healthy	-0.1350981501604266	-0.9532297944627005	0.2296519414243813
Wood	healthy	-1.1380891591612499	0.9055523812411963	2.2959276013479952
Wood	healthy	3.107062586437027	-0.7987322057989369	-0.7580645374427004
Wood	healthy	0.9064177441669413	-0.07992334202032451	-0.4466108602567775
Wood	healthy	0.6556324591128939	-0.6349228310553304	-1.0419249105112045
Wood	healthy	-1.8327470814864424	-0.2743795089209112	0.8343774021752991
Wood	healthy	-0.8995968222714081	0.12189265196096764	0.2884949029390008
Wood	healthy	2.649430317393184	0.3440286310006441	-2.12311448357294
Wood	healthy	1.4761142072888562	-0.341158131031159	0.08502693856631988
Wood	healthy	-1.6545889092266717	0.40257991624976375	0.34979822900809154
Wood	healthy	2.9342056411010646	0.6077531739117594	-2.009113632240434
Wood	healthy	-0.14123860301213265	-0.23915177668108872	-0.3957898396695062
Wood	healthy	0.8783173334824421	0.06720234189832051	-0.9941743124880367
Wood	healthy	-1.2008544978984232	-1.0712987978140993	0.05827711103050813
Wood	healthy	0.16363554637503086	-1.5724320897118922	-0.03977965156811188
Wood	healthy	-0.11812691320979364	-1.4625794066227078	-0.4251337127351777
Wood	healthy	-0.9798193344608115	-1.0398054419848508	-0.15411317375473613
Wood	healthy	1.301501880907897	-2.130890300321219	0.5092603451645829
Wood	healthy	0.04811637441700504	-0.41699251134967014	-1.0973398834344597
Wood	healthy	2.468260815371741	-0.25367372714715125	-1.0739541310343943
Wood	healthy	1.975261182308863	0.10977633547096532	-1.8963124001876217
Wood	healthy	-1.5813258917526904	-0.45564766550506003	-0.11460483100079798
Wood	healthy	-0.20840192116765305	-1.8188539806272337	-0.6120712957026645
Wood	healthy	-1.3272168191444906	-0.3586933829813772	0.7477379793049492
Wood	healthy	-0.2794658996119755	-1.5755900130539855	0.8101356768437328
Wood	healthy	1.728232899793054	1.8946160720999017	-1.5768277536782487
Wood	healthy	-1.2040894696329139	-0.45600252228110133	-0.28986168245805116
