study	health status	component_1	component_2	component_3	component_4	component_5	component_6	component_7	component_8	component_9	component_10	component_11	component_12	component_13	component_14	component_15	component_16	component_17	component_18	component_19	component_20	component_21	component_22	component_23	component_24	component_25	component_26	component_27	component_28	component_29	component_30	component_31	component_32	component_33	component_34	component_35	component_36	component_37	component_38	component_39	component_40	component_41	component_42	component_43	component_44	component_45	component_46
Horstmann	healthy	-0.2202380573216002	0.6759381960495784	0.49520975486297714	-0.45856656022326375	-0.8687188833001331	1.1240518573282157	-0.6584436565803815	1.9684512137975352	-1.190237863796192	1.04548527476253	0.9373375834884324	-0.9059284704216802	-1.145404269922734	-0.20633497516012533	-0.5343411068859729	0.31549901160844007	0.03184087059778649	0.45275889293153615	-1.0815104501864679	-0.8519358197001955	-1.0741927639647304	-1.2576554594653944	2.009171569456646	-0.6211177708101658	-0.4020020303612303	0.9722269059149355	-0.9629411280242868	0.5323744284388229	-1.3049659559201887	0.9713815701472238	-0.11871803233233218	0.6416624106627427	0.6800563432584652	0.019923396835240206	0.06793994480000198	1.1179752099497826	1.43365342725242	0.013017571145091361	-1.591828749059618	-0.2764111375145888	0.21698085582081936	0.16094379737528325	-0.03959018514554896	0.1316961173063212	0.6711494336695644	-1.3491512688162532
Horstmann	healthy	-1.336331645810731	-0.755663098902561	-0.8094261046115881	0.6808603524439228	0.15668426880425673	0.21445921206071136	1.4008881517617913	-0.5561085895348832	0.7377001389577551	0.6635264170219275	-0.06739283935607197	0.35299496909658556	0.5059746183462333	0.8723798098550457	1.5526651197509795	-1.480103452604267	0.18350057662103228	-0.24064371951545627	1.6074739740789314	0.8324711709623793	0.14490999717662495	0.7511700915033689	0.8520558409671483	-0.5842741953530367	-0.8073151394042368	-0.8124290052389788	-0.9105498115609857	0.8384300888013421	-0.15747454187512694	-0.9468746233961655	0.3472895370739679	-0.4925011968882772	-0.41007920137390325	-0.5591340655347679	-0.618938863276767	0.026252639387194944	-0.5500493742438438	-0.21857392447589302	-2.504778467569065	1.548818148705316	0.35066541722501066	0.36206428432043086	0.10070019236950771	-0.44103438632698216	0.07633310083573325	-0.986167044257001
Horstmann	healthy	-2.2620328572180077	-0.8775117057273676	0.9145030120951403	2.2560555867781797	1.4473463866811571	2.8989812223049682	-4.18315678770497	-0.11243552029007169	1.1728085426436408	0.18247386397913687	-1.3631165799205205	1.1967917052629664	-0.16687976703882276	0.9762921724984963	-0.9711066496005247	0.21755637272504735	0.5928519943367144	-0.40590104855783304	0.5749395117181895	-0.9093764258041428	-0.1523060511157895	0.8674591830675364	-3.562206242892292	1.3907394599556255	-1.368272529690054	-0.846358892677328	-1.2389924541598283	-0.4284960230174454	-0.2861601401937173	-0.6419133073325028	-0.44590968928114677	-0.9406385447900224	1.121319229855708	-0.5803015886622189	-0.5601133847159019	1.9385138463109468	-1.6833643250810548	1.4814357772583115	0.16686974059511572	1.1191004985882949	-1.7595301548485123	-0.37955830284466513	0.3050055004252052	1.4579383931258763	-0.587554609728075	0.8388877399025401
Horstmann	healthy	1.2236497886566589	-0.720459248509906	-2.2281335552194452	-1.868641380900737	1.37934017434584	1.4393488548578683	-1.777189894627219	-0.6548777160411757	1.0918286708458664	-0.11208960736584593	0.5356306984144201	-1.8116648065459997	-0.9346602479004795	-1.5543841842356925	0.030743455765107515	-0.3073488159072689	0.7475075397315964	0.08284491701750771	-0.9408415672404599	1.5862341088427305	0.9697171449705791	0.322409656560966	-1.5057259525686963	-0.44851900956485014	0.48193224088232767	0.402191886126821	-0.9778485877894603	-0.5221914483492066	0.6694885006650618	0.20870008805993548	0.0003218842836285068	-1.968473508320195	-0.9201580046357226	3.2177077493245467	0.13020472326683638	0.337934888789282	-1.6898205228963958	-0.0831249044593604	0.9617597882626381	-1.859142706968181	0.2821473894828473	1.1744524002716563	0.27167128610706553	0.7986230415542545	-0.5207885767243984	1.023017616581124
Horstmann	healthy	0.03406375157782651	0.13871066307342858	-0.8603897760268042	-2.016058613071462	0.43143818723499217	-0.7532314051938405	-0.8265500720975136	0.3435558363134392	1.600026315462623	-0.5251927027034663	-0.06208755380810335	2.0010958766811346	0.5974545601017489	-0.054324948506127894	-0.04099165816955628	0.3848859835705372	-1.1448281001572949	0.07385540941601153	-1.2135123381438384	-0.15317070408690983	1.5337645590031173	0.5142384375018934	0.1587678070859618	0.2917043730979857	0.9988664474045694	1.6077049389216915	-0.7041522602943053	-0.6140865208894367	0.1625154750344041	-1.016141901471648	0.8653303365707615	-0.2932604315925938	0.12945467610291417	-0.03843552185570498	-0.4710781709136568	0.8127047600767844	-0.43326697855912216	0.5961843939788074	0.5414691602577726	-0.27963931794095126	-0.2801509903806544	1.0273419549880314	0.4772218149934743	-0.4824483010972235	-1.2847033222154367	0.1396199267407557
Horstmann	healthy	0.32418357963330097	-0.1875581638109833	1.208506036376368	0.9796665157812885	1.0548163719907748	-0.6993643304415051	-0.9107074610471241	-0.23025451555201243	-1.4588169219076703	-0.6719180922655844	0.39278910007138046	-0.9018013709577644	-0.13279770245702868	0.11366654488541211	1.2449610371038586	0.452592343628086	2.4757025307802363	3.306832171680096	0.5589358650603263	0.8283713466192032	-1.2551082358565258	-0.6112587250878896	-0.01277316855150964	-0.4812735780060066	1.59852186656868	2.344614269710716	-1.6362842257632615	-0.8402463210965351	0.786404670918321	-0.44228249412852344	-0.43359781932167923	-0.760669281520008	0.41977967639846525	-1.7187065197015141	0.5640677929566372	2.6283987436416485	-1.0030756055070233	0.7130536495655183	-0.7551222757157519	1.0917736333186276	0.5629438491204013	-2.0661089482220807	1.5758150153230612	0.1367967956822217	-0.1954308532105558	3.916837521565346
Horstmann	healthy	-1.7174555013983384	-4.009515606106832	-2.1459845885964195	1.885480376107329	-1.9258887602228114	-0.6709596578046079	1.3774421452262504	0.2781153586410285	-4.055467115261957	2.9652599026793416	0.23966890014302372	0.43312664802796036	-0.6274293454083184	1.120206176535231	-0.403140138342245	-1.21465576062671	0.3563301741224196	1.7271531147146562	-1.4834313225713032	0.651080053895051	2.244682048517972	2.172981457531504	1.68574435021186	1.6320235768919766	0.5256524354322567	0.5704996699746616	-2.0631904594066297	0.9733867836048713	0.6444222295898306	0.38142030615634326	1.4141851608237963	0.7196465626832362	-1.6528502935637923	1.9834416514825224	2.6980743811263967	0.2496383407981761	0.3752619429489881	3.5148439280287103	1.5057318480215456	-1.9798235967560784	-0.6472893294247773	-0.3225625387359025	-0.22829642540819242	1.314513615958735	0.9832462232283113	-0.5387877989385732
Horstmann	healthy	1.7042299259547475	3.999058181691199	-0.6279370231022331	-0.23845867567497006	0.748704251075316	1.5682088743187108	0.4333924887693551	0.24402680695736792	0.1620881505324614	0.2634813036199966	1.0135295063731669	-0.6619185213203747	2.391625515109327	-0.3627228158368206	-0.49094752394345387	-1.3404603293985562	-0.2234237532612863	0.34328961393202906	0.6628757339267956	0.5434457462724044	1.9292417564863162	0.4109960803628529	-0.3047469691943708	-0.7245163468647865	2.237377917852676	0.4022589109562648	0.514206299028441	0.5585967692663057	-0.5554801401275067	0.00120340246263727	0.4314123217065574	-1.1061197054367862	0.6014137733497805	-0.11350070007890888	0.8688978826764379	-0.5342296819270352	-0.2467892622560351	0.42389554375290817	0.1700040567620442	0.29712207629815335	-0.4271142393157254	-0.0872418159083918	-0.3923126086252335	-1.5371337868427641	2.2529200079803804	-0.8748407883942851
Horstmann	healthy	-0.540461589605802	-0.1904127053648492	1.4692617949209894	0.6247760319292964	2.2211029818844925	0.009833360208374872	-1.825564922423566	-0.8471217458582061	-1.124245158026761	0.5329478716597257	-0.38101690713236097	-2.223383655284655	1.8113001550971188	-0.9656031397604461	-1.7874932689475402	1.466452751432176	1.2640464355164327	-0.3989338069375164	0.04695082586897801	-1.6324398786002268	1.571893438780294	1.827236975084059	1.340378555880819	-1.5557786154531177	0.25611782585795384	-0.29768652225820086	-0.39175030524260535	-2.081474268906811	-1.0617451664466797	0.3069210662362517	0.5505119475711949	1.4421485706954296	0.9368819362130607	0.2116807716393673	-1.3407774417872123	-0.020867546626200335	2.5290384766432714	-0.24410232445526225	-0.7287281059187126	-0.5220691017666653	3.0558367699938636	-0.3305387599159336	1.2880754679971225	0.9314728886436525	-0.35114676963337976	-1.38744460276324
Horstmann	healthy	-0.9461182691617598	1.256450286074838	-0.16861990789640263	-0.21584785500268697	1.5174161924861496	0.39515004402031045	-2.3295624970564677	0.4014902089424841	1.5419520865981586	1.028236488581974	0.5426194515518609	-0.6176316450874457	-2.7723963742600652	1.2770941863626863	-0.8236281229982731	-0.26244788015520326	0.6943610146660012	-0.4006740047529366	2.3000832660727917	1.016347835667312	-0.4695323851918843	0.13114156065987406	-0.11848662531953187	0.6881624639927455	-0.6915985833304794	1.399507037105875	2.267105395614443	-0.5139966835878697	-1.817771170637414	1.2901716981571443	1.9352828499225747	0.7481563113293158	-0.4781257268355747	-0.23686253979419522	-0.15957681213913175	-1.2424529978065824	0.23127423084245627	-2.146195121648667	1.2105172836485472	-0.5860223167331743	-0.020875433710413557	-1.665641029155039	-1.0088108136600376	0.3969464762935947	-0.5591927194713423	1.4998856933913964
Horstmann	healthy	-1.1627966583424603	0.20182541757014708	-0.33496753882720565	0.9626327493286931	-0.5173485584285801	1.0863810737623942	-0.7927910948735908	2.3814355960223597	0.6213062687726922	0.85309374011128	-0.3175864256981263	0.9238539819084939	1.4151632779186167	1.827422444993637	0.5798300558965044	-0.1210592705446628	0.13947340856001372	1.7334416170035014	0.29946181650262355	0.7999598284329379	0.5488622598505367	2.0547252242019725	0.9737151517664402	-1.0097329874368228	0.3977206419567169	-0.10050247634983023	-0.5512898561474111	-0.116116796813579	1.886848193278174	0.4777713512118514	1.0071157659028322	0.7595015569746183	-0.561798951795105	-0.11725495203498969	-2.108274684700947	0.24324340730150892	0.06478939164962826	0.11834452365329272	-0.7473634731029724	-0.19100083662969033	-0.8641594258735114	-0.7553641768745832	-0.6489771334729919	0.0451919574446078	-0.3284508733268347	0.8634734267146144
Horstmann	healthy	1.672374176286403	0.21378292516868755	-0.4839541529542229	-0.4280646519645687	-0.9070941685581895	0.6347695933679627	0.31517180831995456	-0.2478417404385236	2.423319785877624	0.513778459632421	-0.8921441550134513	-0.4852053986991161	-0.9291123181774273	0.0962938387181752	-0.5536505135985144	-2.11410519849311	1.3930529369365963	-2.7209837985326897	-0.45067803367867415	0.671698910432959	-0.8451408562789431	0.5149127657572019	-0.4024444355026729	0.4018617833809972	0.7328284587437336	0.8686857324873423	-0.3523677656961312	1.1537341648333188	1.0705420205667235	-0.0656735107820404	-1.2154822196724064	0.4702152196661067	-0.08285799478230674	-1.6764331348178152	1.361943400323267	1.6820543022386103	-0.09187426254059933	-0.11215002280477963	-0.7345348305507863	0.5683897704805753	0.23332400267158585	-1.2935555201158715	-0.4163194892787909	-0.6276894281700943	0.3495208092569967	-0.9792599311647315
Horstmann	healthy	1.6782429895005118	-2.0822406768451525	-3.0082836043722394	0.2689869451518601	0.8768776141278385	1.4300941259752924	-1.121717993800043	-1.7763236680847527	0.8940785987808195	-0.8911665096650669	1.5415430896214557	-2.252901309844901	-0.8480005919077515	-0.8437681228000227	1.1766643791799885	0.29925707896056897	-0.6577587253716121	1.5398255708112694	-0.5699055316324952	0.8252075573586896	1.6728867553121796	-1.0768522361266504	-0.6573043494376116	-1.3604374288422436	1.8159076814106527	0.09111587185747207	-1.2710566613478078	-0.752863535419958	0.021906578595708753	0.15878663290812212	-1.6838948247825427	-1.607801278132839	-1.2930007903343212	2.9324406146906643	0.49674800456051177	0.3369222295699686	-1.1876292675385907	-1.6287252854472833	0.4248019957408078	-0.7875014215905599	0.7105411809354047	0.6032209796977652	-1.1521037151962865	1.557748469141788	1.3085020969372858	0.4652448360468387
Horstmann	healthy	1.425890095464652	-0.3258521602639013	0.5347142224840188	1.543716611262179	-0.26003933098758747	-0.8663040087415361	-0.7102420305230506	-0.9060539980683054	0.049651641977503776	-0.4194429962860626	-0.1254687765990481	0.8491042470793218	0.588329045084932	-1.2139900533654784	1.6837292358069376	0.8050257006010935	0.9197779679604015	-0.22140162905158434	-2.0510627926937923	0.23750870660257667	-0.49788026147931025	0.7678666172550525	1.0749594505318945	-0.6664013938440435	0.16619972719851833	-0.49405779880622863	1.1310660800914574	1.125731748467981	2.2239255167266587	-0.9655448540246245	-1.5263166397618146	-0.007895861157147157	0.360379204018163	-0.08832132257422659	-1.0310120938832914	1.0559060688484885	0.07590406839759407	-0.6032732874573139	-1.0178056930384607	0.5676960418673882	0.7770549879878105	-1.1032168808005596	-0.9433790212014663	-1.6814721847106122	0.29713766348101533	1.5858803674148954
Horstmann	healthy	0.18422644959468298	1.1087271613404328	-1.7084988042130012	-0.5074915205634047	-0.25721334286496117	0.5763215554887924	-0.2633707779275644	-0.001777881577080362	-0.6239476385070014	-0.41208664855253135	-1.1983651066685586	0.9911487220734145	0.6379305276570141	-0.2534665341002691	-0.30930661637588514	0.5723091913007626	-0.21972059534631733	-0.19538521136947948	1.0684735236162768	-0.17832457178902422	0.3458437304256091	-0.09899921272710738	0.8340895609188668	0.30913473719154394	1.4548899039656997	-0.9365349677148688	0.1568506418994092	0.25299062715147363	-0.40226971092852265	-1.2269313129316428	0.5647717920357118	-0.7270341213376602	-0.09907545979316852	0.15811021182247886	-0.7688664399830724	-0.7539995272109008	0.21444830269193338	-0.05270127561563235	0.38947609399548	-0.7743965531724	-0.7463242473220713	-0.0478915213395055	0.7158115485257786	-1.3299150567265083	0.7895828853307717	0.006120279345364887
Horstmann	healthy	-1.14905203150152	-0.44103289999728684	-0.033570772659597875	-1.1516939656048923	1.3224412403425965	-0.8788348431743352	-0.7267017349763633	0.08783170063536638	1.471172912942661	-0.27501485282717114	-0.25124438770333674	2.1357571481187216	-0.6567051228538129	0.9101652163858562	-0.6522299567673797	0.326604838518464	-1.2800453935260847	1.5909208044695322	-0.8552276721360874	1.021639574123991	0.5328374262522091	-0.9555664801593945	0.07695610455923194	-1.2294210979482436	-1.027762338652468	0.007969877677768711	-0.02093991776582022	-0.2220165450001962	0.542025198607062	1.222495643140802	-1.2719297060348662	0.6753122118526579	-2.2604405079098857	-0.31303557019729694	1.513509863882146	-0.249325979224776	1.1407618747615325	-0.07218782631563199	1.392285167608083	1.590753504300088	0.7284818551900469	0.3375481943980441	0.596187775420683	-0.48028753358012805	-1.1519393419865267	-0.8381118411161982
Horstmann	healthy	-2.221590892273026	-1.0118370461472175	0.6540960394107573	1.1619143264461596	0.9024687078002994	-1.958911709579038	1.8561740159671989	-0.4727005590252953	0.5972799516485567	0.31692092827254054	0.24993929207116333	-0.738341322656485	0.5181793118204472	0.25356240434803784	1.1562121219961186	-0.028850382251106373	1.1959714447096799	0.8741163418251114	0.15110173149918657	0.5538705272078068	0.5050054206097853	-2.619709592383684	-1.7457517758159165	0.49308792026198206	-0.9103005289481239	1.3883176735862084	-0.797718599438317	-0.24188386908005025	0.28464330280831185	-0.8335658452327908	1.5020221423931979	-1.2478965364930146	0.2328183850409941	-1.1911155093120456	-0.0010247576895458038	0.5167972433331458	0.8828290550539137	-0.8213149103449288	-0.5259305394044037	-0.8391327422322781	0.9227010639036592	-0.6828128705207409	-0.8971000787075827	0.02277047306570176	0.14681913000702324	0.7612344368860031
Horstmann	healthy	-0.09567953897137482	0.651074228152415	-1.0310801153169251	-0.2737922833854948	0.204882596606756	-1.1905674635897194	-0.8398783761708296	-1.7719867641487643	0.1962376771371246	-1.1562814395646634	1.7454807688860492	-1.2024803715755663	1.6828659496816636	1.8681756128346143	-0.010480206465369771	1.4680596343448848	-0.8976178694892022	-0.15521786372825921	0.5049898582232261	0.6634674074265556	1.1387874490960173	0.9035189523920801	-1.3740484791836265	-1.7198965565632007	-0.04720008942528276	-0.323591665081868	0.14931298384901234	-0.6131433143800149	-1.8688119840812702	-0.4529466001415596	-0.911782314364154	0.942257698661879	-0.3363022807613292	-0.6500639820749589	-0.15761696503505415	-0.06331302882445863	1.4536345510830735	0.4694824454258291	-0.5577685276470711	0.20227662383817507	1.950700384895699	0.4392461274490483	1.119076316375294	0.7142412835711498	-0.16521227785297649	-0.08870903187863341
Horstmann	healthy	-0.48810268446771804	-0.12860607461265156	1.1173604595188515	-0.4909741992967886	0.657643265927169	2.3210015859704374	-1.2574737687812305	2.1166032585425936	-0.2875599414773818	-0.4150541267228551	-0.6962175702394072	0.8750359621659961	0.21421840741827788	1.5680642762982846	-0.5507628646762797	-0.34239582931567086	-0.8836756573219995	-0.08110608342455203	-0.19210289653045998	-0.1505359861796739	-0.8198686885934537	-0.6524360403202131	0.09870974517594817	-1.324732825035808	-0.6619044876172	-0.509438969312292	-0.997892423348691	0.6201570088000675	0.9804113454005424	-0.8993186928816539	0.6732340216070812	1.1972829403721372	-0.3602495660115971	-0.10013729765258979	-0.5097583279398584	-1.025283280515088	-0.7728731058030779	-0.38185186647958447	-1.2887169385186643	0.47754558240280354	-0.6998470286749697	0.06872605502822474	0.939143349478163	0.39622922414732925	-0.08381689840694195	0.8411078488837895
Horstmann	healthy	-2.0214332637965047	-0.9461024106667928	-0.08280962683776279	0.7818591744925845	0.36903791491766713	-0.09219925704148742	-0.49004607725051635	-0.4345209317442618	0.02694388237509266	0.004052293397450374	-1.5858825576913897	-2.415801670531348	1.4220629344436473	0.726809174386502	0.008617168004695443	-1.243190703619872	0.3750126168328844	0.8701846002844421	-1.3309067464821258	-0.2313028036310045	0.5850385538838817	1.521130625565489	-0.7613254088714991	0.8232796444988205	0.8520671615612997	-0.9604557422916303	0.7964095770122581	-0.3138609491262788	2.2332941862300446	0.47515687616353347	0.8273106213254422	-1.4645261185994416	2.0245396786119603	-0.8476048178467368	0.9163482551045248	-0.9632886797825647	0.8174730129569411	-0.8401213557105954	1.0989950333405374	-0.018304141185462513	0.888612977743692	-1.0789715111408025	-0.8782522201235603	-1.2504025233631788	-1.3850689444222026	0.01251026383624011
