study	health status	component_1	component_2	component_3	component_4	component_5	component_6	component_7	component_8	component_9	component_10	component_11	component_12	component_13	component_14	component_15	component_16	component_17	component_18	component_19	component_20	component_21	component_22	component_23	component_24	component_25	component_26	component_27	component_28	component_29	component_30	component_31	component_32	component_33	component_34	component_35	component_36
Horstmann	healthy	-2.4267703039345516	0.21634640338174563	-1.3102410722384128	-0.39545276203146573	-1.0751066376191567	-0.5314691964022955	-0.9651918006120601	0.22910500370372688	1.213278959072928	-0.17904071716651204	-2.0403597493733687	-0.8937919056027471	0.3926941351954734	-1.373572258470598	0.7939227580922975	1.7943535366489016	-0.9361564833647755	-1.1713300088453735	-1.3582763197466912	-0.24230042966531076	0.10267836901755523	0.12968480889135758	-0.09716180043391269	-0.39179127145419707	1.9725297065362422	-0.6502172829942202	1.0455413177978192	0.37867626311353336	1.249457803089933	-0.4435681166458278	-2.1809666143195874	0.3026429904809687	-1.2670418059958903	-0.8125568091399651	1.4102370392463486	-0.13962798149129768
Horstmann	healthy	-1.2814993890561865	-0.3678340009260626	1.4502210841773686	0.00968306251571527	0.23006539197663692	-1.7473907877612733	2.1123893449060245	-1.7047007447984974	0.4012692446149712	-1.254367992839276	-1.5216159098010162	-0.42139512441950416	1.2253942122406258	-0.368843108000377	-0.18453766663027585	-0.45590299515344174	1.0274546665436257	0.3599829844322515	-0.40693177557532945	1.8891262414557242	-0.0410227188093497	-0.5174058829052465	-0.1786653037141463	-1.4003199084424949	1.3364839771374635	0.7415303090398907	0.9105364908606856	-0.9706241393033074	1.1131951582198436	0.5389519509479054	1.2952598458670752	1.511641406321655	-0.40406738674422144	1.623103167436483	-1.080403057812759	0.038998647084013155
Horstmann	healthy	3.417350849738232	2.963013155587761	-0.37387145056620297	0.8055499705266325	0.36092352032517594	0.3957629913730967	0.933872256257386	0.43350790901940267	1.1852285194114554	0.4188918929162265	-1.37204096088668	1.1836549691499558	0.22549068476606302	-0.5121626713561197	0.9572445014121667	-0.08030880327026249	1.7462452207993961	0.18551675343514934	-0.14464245499292713	0.42374828362735467	0.5949940132729766	-1.1486995483370246	-0.4652224120904701	0.21618572306636535	-0.5217052468961267	1.0777678852043675	0.028990984572294088	1.285113633219733	-0.6674205696644671	1.336206513337025	-0.8410976293999676	-1.4504496588618505	0.008060743517898466	0.019201179757876417	0.6495082942471198	1.1732138528160712
Horstmann	healthy	-1.463576447080614	0.6804579948350542	-2.9726076154152965	-0.11854353116514514	0.5026398574142182	0.06293822950386399	0.9071589548506437	-1.1843804281199282	-1.6127484085043933	-2.182413074195143	-0.016216662822482405	1.0710410287019418	0.9042299546639685	0.5913697748401124	-2.263917704175016	-1.393797443065784	-0.6267676986318891	-0.6359121513880001	-0.9822417138096216	-1.3167655936604565	-1.08370670588114	0.7514621702858748	-1.0159153218742605	0.13489027606396736	1.1124893195810952	-1.1896584701674169	-0.2580845301175601	-1.3058629511314246	1.544627749594675	1.2298778230887164	0.06010167764208249	-1.2373131616479678	0.29121151581008176	-1.5943436808909184	-0.35832404932269984	-1.429203733714918
Horstmann	healthy	-1.6185703901831567	-1.7778555467458146	0.5316720489121838	-0.943341185399157	-0.7245800430851119	0.2367630705138798	-0.8565419849925677	0.21707980557478293	0.22510724658608355	0.974998876028971	-0.2847975904689855	0.000498859126748167	2.679245298847825	-1.1602199748798119	-0.046375602700063336	-1.1127277369059927	-1.4232795249327916	-0.39339425349870666	-1.1156119793255836	-0.2797743470572084	0.7368860799031824	0.0009062168515473125	0.44394916114482424	-0.3560477585047977	1.0333297414748888	-0.9059380716472	2.112879855893648	1.4114574421239405	0.6463257968893529	2.520061858601975	-2.904962002194925	0.4360438577402461	-1.4855542784806994	0.9464194496598181	-0.12698880782500055	-0.7371239836241805
Horstmann	healthy	-0.020888158181168827	1.0357881852184	-0.09804919882956284	-4.920301973761587	-0.8238799162921544	-1.829177450006273	0.5104101126099653	0.8653553109392855	0.3274369680730563	-0.5843055211838565	1.4504913068583223	-1.1766071235491757	2.0310506573120852	1.7286910959250272	-0.2624426553548582	0.690950216127599	0.763044004201116	-0.163591295385111	0.22938777622414291	-1.0983793418704948	-1.0917240428463346	0.5060165148876136	0.033732160438601416	-0.5241878005414788	-0.7155875675136741	-0.5161473220556333	0.015608969638569488	-0.7338763989088769	0.3680733084569516	0.01607521698777288	-0.13395277458236246	0.77466644578675	0.5972748266825861	-0.0260309597515778	-0.09945578324951516	0.300670195573436
Horstmann	healthy	-4.818326655966283	-1.8436259574130598	-0.5792310376412934	-0.8499000484100906	-2.047860341569171	-1.5987937089429776	-1.0706314844954183	0.3056642200051967	0.7191863125018011	0.8899984999705761	0.5524765002039703	-0.369485466353717	-1.6343572916456275	-1.1100030424659533	0.2619977602424037	-0.44076714798274313	0.7578446471753582	0.48340356649812993	0.44301156967995164	-0.7403022233623416	0.8706665768048643	-1.6313775250713427	0.3610748772882887	1.2607191096497892	0.406360049694126	0.8971041646325925	0.32739824124528566	0.9772190866090839	-0.4330613539351196	-0.623134761854068	-0.6282443802625319	-0.26680903054674276	0.011104763204237788	-1.0148764812780324	0.017000764027087317	-2.0697131326792926
Horstmann	healthy	1.8910063348459	-1.695017168211155	3.5315194459051753	0.02369555376205308	2.572559258740557	-0.10924305197041594	-4.357818898956796	-0.1824772075324074	-1.2134082495391094	1.0749976278690345	-2.875614690761381	-0.2907355212026071	-0.5547819975981244	0.441788446909208	-0.5047508436144771	-0.05188647274989717	1.6569985494557922	1.0955379660512843	1.7089452841981545	-1.7691635025208774	-0.25490084497471044	-0.5686489081514455	-0.23695320871512113	0.14117441220099808	1.7217080939088036	-0.5596763651266826	-0.5253945613213523	-0.4021142118195704	-0.2558753003588105	-0.8380136843114171	1.1532217856223927	0.9567395130952335	-1.4176124230511058	-0.9490510217839202	-0.42657679122874337	-0.5992794409479574
Horstmann	healthy	-2.7177557471320126	0.4453908960326396	-0.21404658850774771	0.1349902023396016	0.30844586520070716	-0.3907272777653506	0.8147896484889794	-0.6507367497091711	-0.5788296829216714	1.5624811017427789	-0.5326799147551362	0.016397939476323245	0.09013552649697923	0.10707101800692279	-0.3313359180342066	-0.20939845480072325	0.6113206225769868	0.39189742216896245	0.6388525167904423	0.39685584926490003	0.39794559268771995	-0.2254952789822892	0.3624029554135774	-0.29086663735668494	-1.065638823671331	-1.2085937706759353	-0.4903304283799253	-2.2079195475125157	-0.11561691692889497	-1.6031894674038265	-0.22773148854076636	-1.9749755659219448	-0.1381458114268236	-2.029556791207982	0.21398160548778566	-0.41903413764991737
Horstmann	healthy	1.2741777595742176	-0.3021988731332651	0.4585818294507353	0.10658335285165127	0.005946542855098925	-0.2677332612032058	0.43831672669777605	0.19981253007982006	-0.9949363238623091	-1.1107067831695567	-0.7622755298745332	0.1750398061329267	-1.0998229453615427	0.26869058860510897	-0.6836732964193746	0.13266054892980045	0.17932230222851578	-0.6509790368384522	0.3902929317909811	-0.6977837094543935	0.00989378702353649	0.6120521342561498	-0.5777453412360088	-1.364364105027632	-0.45149118214281375	0.06576572740352878	-0.5367241838204754	0.8674328327077306	0.7895098529807034	1.765909263118288	-1.0120223825291224	-1.3046837439425587	-0.4652258447937172	-0.8946687312847746	0.3859079568044752	-2.6999105961614016
Horstmann	healthy	-2.2302262172304084	1.0729398761308024	0.46285461752956614	0.9593100792823256	1.1812888679752802	0.23057895799154735	1.980751090812126	-0.756917385078022	-0.2282997337093401	-2.445146845277101	0.6767263039591077	0.5442984409261111	-1.0141452993401412	0.35089102170557296	-0.02863851779014595	4.059438778805821	2.872776343481056	0.4865000970537967	0.4201992944774869	0.847211823134358	0.8490655163400799	-0.34689441392083625	-1.2147421118121833	-0.7009717600059449	0.545414790784587	1.9860889676703601	0.1932585481037669	-0.16720645935990822	0.7680649578673667	1.3067920869897858	-0.2555156754915361	-0.2990718028930539	0.3194925218302177	-0.5741746356248177	-0.8239232704275046	-1.8162396087510526
Horstmann	healthy	-2.227766001593715	0.9556689500609704	0.8285047913628294	-1.6553454857716292	-0.9173375529645091	0.3526418303723293	0.1745304691834921	-0.3971506145158554	2.8766271007019015	0.19295938409443858	0.16587879323620067	-0.4219242502824731	0.9240338221058576	0.1460060206147816	-1.1049013220054893	3.262580324435268	-1.9312015710192296	-0.9931939211658624	-0.9285542912621564	1.3180973128350264	-0.9117502239160017	-0.33197667823183374	-0.26476783483986743	-0.6002832387692523	0.9643698314292708	1.9556744516749665	0.15522472814667768	-0.17562383717318955	0.5866525176288204	-1.3667288589725348	-1.0909703768354253	-0.5407321366372227	1.0583826922626505	0.008638986803298577	-1.9702211033401738	-0.6935393004756019
Horstmann	healthy	-0.7424121057241423	-6.454306458365797	0.8315439611207183	2.8327183229152353	0.888411745615758	-1.297083163319217	0.9234909038968208	1.219047022076094	-2.572630140021064	-1.5988356595351958	0.16571109691793043	0.4614933474675299	-0.15335349980582538	0.8209255472932624	-1.1499301504169452	0.4658070646914973	0.5377899044217772	0.3794331864602642	-1.7820805112493192	0.08322076230084366	-2.629295481432791	1.4318003072269387	0.9753802548284608	0.48278313956141655	-0.1044223265577709	1.2672558995395313	-0.7449857056622999	-1.5587432494577862	-0.15525289348631469	0.4438743087749796	0.7223108743705919	-0.11254324128629212	0.364044175012556	-1.7769146608948059	1.2393321061603564	1.3036215238143751
Horstmann	healthy	-0.9782896427689827	-0.07603666562800569	-0.4736176706999684	-0.7857892787299932	-0.9970388781459466	-0.16124529352772238	-0.5260734838696783	2.172953796840011	0.6170985365704811	0.03205460974162546	0.48049553999100153	0.7760901267277368	1.1126750733376283	-1.5028712950942638	-1.8380522091181257	-1.7572052424329658	-2.232181525993785	0.7221779099772979	1.1555591100132676	-1.562497253688382	-1.4417657577081608	-0.8547442193300185	0.4033634097585778	-0.8500174786445824	-0.35823024915317037	-0.5836725331396472	1.7931821670761108	-0.8495447674571761	-0.35215541908437875	-0.7281203316385788	-0.20712413479831027	-0.5920522700473028	-1.1474509592641973	1.2067934976637182	-0.9524675514465062	-0.7529832677398317
Horstmann	healthy	-0.46820558819879815	0.9534701502856429	0.8708144415126776	0.01685188959236675	-0.2593255338192921	-1.2199339893130423	0.18909118505541855	0.6569978430352444	-2.387160581528032	0.9986486380170988	0.6154441053876698	-0.9268212170587945	0.23911786281061542	-1.0749976282126836	-1.1473494917468205	-0.4131430481586629	1.7042296308473017	0.20835887769104486	-1.7134043039588893	1.894314996325132	-0.48668901086606225	-0.8806534945694405	-0.7801122582582266	0.4547599885586601	-1.31735698761439	0.4995784811755101	-1.958695495594233	0.21121696714690286	-0.5407377352291869	-0.6107924968832953	-0.538727281102297	0.5127375127638203	0.45122857292720464	0.37906975617190936	-0.3020889714066596	0.30158331063034133
Horstmann	healthy	4.930623978140349	-3.13426089462227	0.5745022600248866	-1.0957042472800573	1.781578890794352	0.3011680105840669	0.70187956840433	1.0504910854666738	0.7060493320529855	0.031066875307768242	0.9279865428544812	-0.8153480570036827	-0.9834408295771654	-0.6541431448879553	2.473779114240824	-0.004240522230840244	0.2732632690278419	-0.38707245846908117	0.393187046788809	-0.3832270266998416	-1.126977685154605	-0.3001359197415444	0.12136996006632446	0.007797790488536245	-1.9141410135752948	-0.4755317739753071	-1.76512127336921	-0.9065735450571754	0.06474715212719567	-1.711023449815116	1.8809861295718788	0.24041453723390538	-1.1363163717793976	1.0706885135138864	-1.154304246394912	0.6212172729519099
Horstmann	healthy	-5.199144663375422	0.518616050100649	2.3604533509354733	-0.4432047540799774	-1.0253144865469397	-1.6763347847125962	-0.2790831392485852	0.7913069574849061	2.030326039849544	-1.310236351495061	0.6610459596605894	0.1572858466640842	-0.014120465097784108	2.133687659192157	-0.7604803649237222	0.3133576137202726	1.8520062783062416	-1.7620869508182457	-0.05396971600186857	-1.1835664527112804	0.10238373502974026	-1.1329105704994853	-0.3844885196173302	-2.379690762516256	-0.738988849011754	0.6561998114306774	1.8955963173584003	-0.18528903036928565	-0.3102766811504086	0.6613609607483928	-1.5828209030711713	1.3567645157531587	-2.3374311524640734	-0.08152368270225596	-0.44395303828065463	0.7717808470158589
Horstmann	healthy	4.930761369209937	-0.5883845032442787	-2.214513158366579	0.9924511852021582	1.339276051615314	2.1426980446231414	-1.8107444514937292	-2.819343877461652	-1.100442696968535	0.8566233883374925	-1.0743094101116084	-0.3892650526773648	0.8704099595384174	1.8185943751568288	-0.7949752105659392	-1.0759855407332495	1.248097921141992	0.491485540429281	0.9700646218085831	-0.0243654651810966	-0.6997908629374135	0.23104367782261404	-1.3932918494053834	1.293490471546186	-0.2993129326246188	1.0337476095410156	-1.2810247436125743	-0.7630715916114045	-0.45739132644112346	0.22592893162611788	0.10149769737881557	2.0145064082114317	-0.535413911361133	-0.2349971498040514	-0.5003006271687556	0.6545130095960379
Horstmann	healthy	-1.9568102068130373	0.2886149200611559	0.28930606094204353	0.7970283396966423	-1.0722390426632422	-0.8846333943301402	-0.4562215954566616	0.7770203359792408	-0.7281980002950162	0.9349882141384227	0.5975387030196975	0.9715552119686766	-0.18061300917545645	-0.876602075002687	-1.265036784717397	0.7703971641294883	3.7177210391669693	2.6347354379848733	-0.35928150875428955	0.20036635579095324	0.3604697522268775	-0.13574610741908355	0.10055527493808282	-2.216335225490478	0.5152526865143779	3.044486158464474	-1.4551273083426957	0.9285953078981588	1.395989295411429	-0.0015121070120443568	0.27205440714067647	-2.401089361738424	-0.8230798498262412	0.16413702043943665	0.838358491949499	-0.6969219128271783
Horstmann	healthy	-0.6740975786432314	0.3804916128041285	-1.7378414600618448	-0.6655365207601582	0.932115087676474	-0.8556498305170958	-1.2123777118764754	0.429863820132349	1.025686737699544	-1.378422038663675	0.47464416727982406	-0.2560762136872157	0.5590738291712171	0.7497658839683629	-0.19740910476632278	1.2897460240368515	0.7117990563001174	0.3894819602792428	-2.554782178941536	0.29613950451832294	1.9148556035199518	-1.5937583338291088	-0.5483261789451046	0.3526021468926115	-0.47983055485243487	-0.4995485823839797	-0.8323764910369049	-1.9941879901840174	-2.344717481922216	-1.1925621844483303	1.3418242172489558	-0.07555403833158865	-1.7812360674506578	0.2426573104369736	-1.1918493527887661	0.4889778515649849
Horstmann	healthy	-0.9326627963377334	2.2324284148874614	3.826160549423719	-1.588933521290295	-1.8479430616174908	-1.6481776825140737	2.2079187975974817	1.6267918922435662	-1.509181878412702	-0.185870916781928	1.9584501097918268	0.021016525116488417	1.0119785941174193	0.00047184419156634386	0.18876298413166143	1.6983330079494832	0.8181118168910846	-1.698296662757139	0.7922028243909641	0.43877442863476085	0.07167726025043691	-0.7362819606985883	0.8294940933113579	0.28999640544259336	-0.834001634114441	-1.315706870353862	-0.8289354535449471	0.15697583030237286	-0.6830315084093127	-0.017793175046658456	-0.16746517747530074	-1.012624307234515	0.5946995478826722	0.4375982961319461	-1.1095695716596838	0.21213158591574946
Horstmann	healthy	-0.9219700390919677	2.2215151955688883	2.405673800127805	-2.408617074115561	0.937710218214399	5.336657704325821	-0.05614002961250619	-1.4534900678724165	-1.3634284555734648	-1.120098617458947	0.6164791534517364	1.4757985105565758	-0.22363884122312866	0.14109455542127694	0.5222995753682926	0.9855830910231426	0.8524905281953525	-1.1122260780188191	0.5146342811989036	-1.0441015567199337	-0.7297957874655124	0.2615497007727614	-0.2884765746762293	0.6043925206513414	-0.916536371892025	-2.291787354500685	-0.14017684375893052	0.21852506652297307	-1.9316708344079117	0.6736042335215238	-1.4894920571185086	-0.6039727283381775	-1.771918227313135	-0.9858772038402535	0.6102158803508887	0.2498829463901772
Horstmann	healthy	3.0577401417076424	-3.6801768661993393	1.66035507685496	0.6488231995067998	1.3672432417804814	3.0656506923677216	-2.343790732224225	-1.8599097503407842	-1.2319651414226116	1.8923693273642441	0.687771504606196	-1.4787399217170967	-0.03784490121221979	0.11516050941918295	2.1327392694546083	0.15816648819469994	-1.0559773006082562	-0.23110092170131738	0.9783607406547224	-1.264404914590738	2.5890245133277014	2.798215812684774	-2.74196323517137	1.516659191057219	1.5246556147494497	-0.3263319414075483	-0.9712694580846736	-0.09400546737548565	0.5991645905660768	0.6584442292341524	0.34062493995325477	1.2507202247985771	0.8424103813355389	0.469011389911694	-0.7129269712293861	0.595429566376451
Horstmann	healthy	-1.2581810879392827	1.3086662282042403	-0.3349350200522712	-1.5949174018854062	0.5490425676598434	-0.5620322098550294	-0.28512863127733434	1.529144628994542	-0.3766263069841551	-3.171887077118469	1.6574559528253843	0.5054678529503831	1.1599219027483074	-0.28543492240954516	1.417717310870504	0.2026619140301652	-1.7981112194999855	-0.8317914659897451	0.578545519473224	-0.3560340892800365	-0.9428214527824634	0.4125830267579559	1.0501000708050818	1.465294178215468	-1.3631388641457363	-0.2968255579543788	-1.523550906102541	1.4094023539445877	0.5287659029496715	1.101533091209471	0.36321301000915457	1.9221807730254838	-0.3521549776337594	0.1772513781201421	1.4655318221559268	0.45374405217799857
Horstmann	healthy	-1.912033107827635	0.738454783775397	0.5259683455855378	0.6672619218952437	-0.05354551068378995	-0.11664324586809732	1.7586359814381454	1.4039456151010732	0.3055779092758435	-1.429704660874767	0.7949254188366849	-1.817522648534063	-0.16435269879048336	-0.8265920390555918	1.6646628718307392	-2.4339108290786067	1.1508330075516338	0.5688042639483454	2.3430401774446303	2.5718761336112568	1.0162112941556583	-0.9887627905622983	-0.23699198095357685	0.2419550304826061	-1.8361931073332896	-0.7960816479494518	-2.10019258022886	2.1400145273379816	-0.540986644242778	2.210863018060184	0.029669465203976175	1.082447725856149	2.307896244195505	-0.16527994167464505	0.6007531575993234	-0.06885321428850284
Horstmann	healthy	-3.70849108891119	0.39467315699958044	-1.202547069302721	0.1263421744048407	-0.6189667533127196	3.1404157601793696	-1.9812253077826008	-0.25381317799071657	-0.3968747148048586	-1.1960612140824618	3.6551856957399576	-3.1357797192010164	1.5368365484608368	-0.9053119046159435	-0.10660516244458582	0.4608280044498756	-0.4838618480581124	2.0352701535784496	0.9347521446491407	1.261030819511978	-0.6741325225564323	-0.4370153471038673	-0.9284862936820358	-0.8868485094381486	-1.8871297165384409	-0.43270974237128085	1.6378875628558376	0.7923655796842302	0.33740552032178533	-2.0232995583367264	1.5370435384858825	0.48334642987352705	0.5753376423492829	0.3819718038852291	0.6048714696438575	-0.6190280705868019
Horstmann	healthy	-1.1487564866092121	-0.4956694467172931	-1.3725898334467213	2.5854994298736624	0.45805578883256076	0.5378935040311877	2.0844894291199667	2.088226754770131	0.7433144443049015	0.8080342316696463	-1.2047224254075328	-0.9379814274378816	0.35162761743432935	-0.8867248336543146	-0.12146462315709264	0.814020506527333	-0.6672805696695266	-2.4852241933077037	-1.5870541572503014	-0.7099205381091319	0.953809067269527	0.2770104111762023	0.5068255092473898	0.6164965251771236	0.032273121377514445	-2.068216235958915	0.3231628806493441	0.15357476007480836	0.4598534461370643	-0.9706839044477068	1.4456461674931447	0.7124111564207184	-1.6912287591606299	1.969664427173395	-1.342988521666026	1.3531978102125009
Horstmann	healthy	-2.3401319729041585	1.9599348344322582	3.521025660501026	0.5267511180964543	2.53826434385731	0.3082585310337818	-0.24221042361889875	-0.40710036065338945	1.6385276548851493	0.1730153722254465	0.09616444682664742	1.1834871462637995	-1.4123096451118387	-2.4412627471919426	-0.706626465330183	-0.1783747938253279	0.35163915486029607	-1.0995680848146672	-0.2494935683247276	-0.9601971769161414	0.21108147603969007	-0.9386190782417637	0.19189716610820576	1.4512938283801857	-0.2843475534864974	-1.0056202312860096	-0.7016011335649075	-0.31016007783897337	-0.9470035289496674	0.10225335583808287	-0.649082939973903	0.23900787652837552	-0.045198700064277245	0.3614861271135998	0.1858011986078705	1.0171869447378503
Horstmann	healthy	-3.940552094761015	-0.09105999166181095	0.7813789256360819	-3.3678774730916317	3.2942957546159253	-1.4828029864502112	0.41337273064805885	-0.148543254946096	1.8469782475631353	1.0916221232757146	-2.832079638957876	-1.0611233078486706	-1.627279757451338	0.3522291255149673	-1.527097062632593	-0.8014122239117664	-0.5337418692803371	0.9408871410224398	0.2033436885842691	-1.3092185085890102	-0.6549576226898115	-1.788915776377061	1.2324624418940733	-0.3283446802877081	0.6099489274325971	0.451464358262574	-1.260610719210942	-0.9602001586722536	0.4564155122180026	0.7449845422446825	-0.7399555729628474	-0.9474422518861314	-0.2550260717552373	0.83160870703523	-2.2586093113500936	-0.0604499356596336
